tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'2045606943834976365',"RT @undefined: NEWS: World Bank research shows every 10% increase in broadband penetration can raise GDP growth by 1.21% in countries like South Africa.

Yet South Africa is blocking Starlink with race-based ownership rules.

South African farmers and rural communities are asking the government to approve Starlink. In many remote areas, there is no internet at all.

SpaceX committed about $30 million to deliver FREE high-speed internet to 5,000 rural schools in South Africa. That would help over 2.4 MILLION kids learn better, access opportunities, and build a stronger future. But race-based ownership laws are blocking it.

Starlink is already live in 20+ African countries. Villages there now have internet for education, healthcare, and business. South Africa’s villages are missing out because of these racist rules.

This is an injustice to the people of South Africa.",en,Retweet,143,4205,1601,1108,888650,2026-04-18 16:54:35,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/amplify_video/2045606870589865984/vid/avc1/1080x1080/vPWswK75WYGrn0Lw.mp4?tag=21
'2045605051281072182',"RT @undefined: Tesla officially fully opened their new Montebello location today.

The largest @Tesla sales/service/delivery location in California. 

- 140,000 square feet
- 50 service bays 
- Massive delivery space with dedicated detail area 
- 100+ Service Loaners
- Beautiful showroom https://t.co/DminqJGrh7",en,Retweet,153,5718,1432,474,959741,2026-04-18 16:47:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/HGNy8jEaoAAdC-5.jpg,https://pbs.twimg.com/media/HGNy8iGakAA8zK0.jpg,https://pbs.twimg.com/media/HGNy8i7bYAAcsFh.jpg,https://pbs.twimg.com/media/HGNy8isa0AEbojc.jpg"
'2045605730162720884',@RiseAgainstEvil Many such cases,en,Reply,0,3481,272,260,66448,2026-04-18 16:49:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2045603644159283436',Children are the future,en,Tweet,4255,114263,19159,15896,20463204,2026-04-18 16:41:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2045602592991195563',@washghost1 @nypost 💯,qme,Reply,0,597,52,71,25471,2026-04-18 16:37:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2045593755047399449',"RT @undefined: > grok4.20-beta1 is a much smaller model than opus but is #1 ranked in medicine and healthcare

> 4.3 and 4.4 will be much larger models, and likely will have a significant boost in performance on complex medical cases

> this is massively important in providing accurate diagnostic guidance and advice to both providers and patients",en,Retweet,129,2475,1002,199,1168778,2026-04-18 16:02:11,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/HGNoQ0gacAAxWu9.jpg
'2045595627485339649',"@visegrad24 True
https://t.co/ewxPcdFAU9",en,Reply,31,1394,171,193,74558,2026-04-18 16:09:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://x.com/i/grok/share/c6e6e6b9bf5f47dbab018268da690223,,
'2045594097466196334',"RT @undefined: NEWS: Grok hits an all-time high in monthly active users on the App Store.  🚀

• Highest MAU ever recorded
• Strong acceleration into 2026 https://t.co/KxInAh1fRu",en,Retweet,73,3614,1212,513,753310,2026-04-18 16:03:32,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/HGNoLsubAAAS-ey.jpg
'2045594470356599277',@RiseAgainstEvil These are very common in South Africa,en,Reply,78,5847,452,812,273757,2026-04-18 16:05:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2045590717343617145',"RT @undefined: ""Assuming the current trend of AI and robotics continues, which seems likely, the AI and robots will be able to do anything that that humans want them to do, essentially, so hopefully not more than that, but AI and robotics will be able to provide us all the goods and services that anyone could possibly want so you wouldn't need to work. People will be able to wherever they want with their free time. Work will be optional.

I just want to separate out from like what I wish would happen versus what I predict will happen. Because people get confused about that. They think that what I predict will happen is what I wanted to happen. What I predict to happen is not the same as what I want to happen.""

一 Elon Musk",en,Retweet,488,4812,1687,834,1396642,2026-04-18 15:50:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/2045590607884910592/vid/avc1/1080x1080/ksUzoFiUitnN3lHr.mp4?tag=21
'2045594219486822469',@iamyesyouareno !!,qam,Reply,0,5151,168,180,125927,2026-04-18 16:04:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2045594015840809036',@damianplayer Much has happened since then,en,Reply,0,4991,170,324,103584,2026-04-18 16:03:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2045593860492132679',@garrytan @micsolana She did great damage to kids’ education,en,Reply,35,6697,446,180,78720,2026-04-18 16:02:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2045592624225214646',@AdamLowisz Yes,und,Reply,0,739,63,123,42524,2026-04-18 15:57:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2045592507493536172',@Chesschick01 ❤️,qme,Reply,0,5386,254,330,205851,2026-04-18 15:57:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2045503795036090762',RT @undefined: Can’t wait 🤗🤗🤗,en,Retweet,344,10324,2737,1176,1201643,2026-04-18 10:04:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2045590599206875216',"@techdevnotes Supplemental training has been added to 4.3. 

Grok 4.4 will be twice the size (1T) with training data through early April. Probably ready for release in early May. 

Grok 4.5 will be 1.5T and hopefully out by late May.",en,Reply,346,4963,437,466,1742331,2026-04-18 15:49:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2045589683707723942',@bitstheen @JosefTetek He doesn’t understand at all,en,Reply,0,601,67,103,19384,2026-04-18 15:46:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2045589182308040856',"RT @undefined: Actually, AI/Robotics will mean everyone can have a penthouse if they want. The output of goods & services will be several orders of magnitude higher than today’s economy.

Read the Iain Banks Culture books for the best imagining of how it will be.

That said, what is the future you want? Amazing abundance seems the best to me.",en,Retweet,2851,12943,2394,4743,3269610,2026-04-18 15:44:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2044990537145753894',"Universal HIGH INCOME via checks issued by the Federal government is the best way to deal with unemployment caused by AI. 

AI/robotics will produce goods &amp; services far in excess of the increase in the money supply, so there will not be inflation.",en,Tweet,30059,195573,22876,46585,69149090,2026-04-17 00:05:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2045589182308040856',"Actually, AI/Robotics will mean everyone can have a penthouse if they want. The output of goods & services will be several orders of magnitude higher than today’s economy.

Read the Iain Banks Culture books for the best imagining of how it will be.

That said, what is the future you want? Amazing abundance seems the best to me.",en,Reply,2851,12943,2394,4743,3269610,2026-04-18 15:44:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2045577852872229198',@FutureJurvetson @w_bryan_hubbard @gjurvetson @DrOz @DrMakaryFDA @calleymeans @RobertKennedyJr @POTUS @joerogan Nice work,en,Reply,17,1293,96,149,41958,2026-04-18 14:58:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2044822507400900977',"RT @undefined: Americans have a natural tendency to think of our country as unitary, with states as mere administrative boundaries.

But the ethnic and cultural differences within the USA are staggering, greater than between many European countries.

New article by @whatifalthist (link below): https://t.co/Ehy3yf6yK4",en,Retweet,443,2917,930,242,801778,2026-04-16 12:57:31,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/HGCrA7GaUAAwz0m.jpg
'2045575506314314236',"Indeed, this needs to stop",en,Tweet,2582,128327,21997,4308,21232072,2026-04-18 14:49:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2045577407571374193',"@LaoYao_crypto Grok should be getting better over time. Image understanding is weakest, but will improve a lot later this month.",en,Reply,33,1164,103,184,110235,2026-04-18 14:57:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2045577165534875928',"@glennbeck @rebeccaperrotto No

Yes

Yes

Your Name

Yes, a several times. Kyoto. teamLab. 

Yes

Yes

Ok 😀",en,Reply,2594,48331,4135,2465,5586286,2026-04-18 14:56:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2045575506314314236',"Indeed, this needs to stop",en,Tweet,2582,128327,21997,4308,21232072,2026-04-18 14:49:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2045574484351156430',@jasonzhou1993 I super agree with @karpathy!,en,Reply,93,1431,117,134,67806,2026-04-18 14:45:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2045572944420901265',Try Tesla Robotaxi in Dallas &amp; Houston!,en,Tweet,2939,84431,11336,5479,24814301,2026-04-18 14:39:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2045572706939355483',"You can access 𝕏 APi via @OpenClaw. 

We’re trying to make it affordable without giving away the shop.

Hopefully, this can be useful &amp; fun 💫",en,Tweet,14250,48080,5937,2722,38909704,2026-04-18 14:38:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2045528708773969978',😑,art,Tweet,6761,186531,41690,10997,18397575,2026-04-18 11:43:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2045297495022952539',"RT @undefined: STARLINK: SpaceX Starlink Government & Enterprise for Latin America and the Caribbean, Juan David Vélez (@JuanDaVelez); and Starlink Sr. Director of Market Development, Jonathan Kleinman (@jonathankleinma), presented a comprehensive connectivity proposal to Honduras President Nasry Asfura. 

The Honduran government is promoting an alliance with SpaceX to connect 8,000 schools before the end of the 2026 school year!

More Starlink news in the ELON CHRON below!",en,Retweet,88,2660,935,240,1336680,2026-04-17 20:24:57,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/amplify_video/2045297368732704769/vid/avc1/864x1080/1zeSb5tXeix1UJie.mp4?tag=21
'2045311884933439964',RT @undefined: Always worth a re-share.,en,Retweet,470,4842,1512,420,1381463,2026-04-17 21:22:08,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2045392808312193488',@jgebbia Yes,und,Reply,0,1250,94,165,51042,2026-04-18 02:43:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2045391953273987292',@RMistereggen !!,qam,Reply,0,1431,105,283,65749,2026-04-18 02:40:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2045128696537747831',"RT @undefined: Tesla is officially launching in Estonia.

The company is holding an opening event on April 24th at Ülemiste Center

""Bring your friends and family to see our models, take part in the day’s activities and test drives. We will also be showcasing the Cybertruck for the first time in Estonia.""

Sign up: https://t.co/tG0Swp0xK8",en,Retweet,139,5297,1354,321,975600,2026-04-17 09:14:12,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/HGHA-a6W8AAYmuS.jpg
'2045189916875706574',"RT @undefined: För många år sedan så var jag en av de få journalister som rapporterade om våldtäkt krisen i Sverige. 

Media kallade mig för ""höger extrem"" som belysade detta problem.

Nu har det blivit så illa i vårt land att det har varit 58 053 rapporterade våldtäkter från 2020 till 2025.",sv,Retweet,564,21385,5259,519,1056296,2026-04-17 13:17:28,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'2045271785336160609',"RT @undefined: A 93 year old lady filmed her Tesla FSD taking her to church and her joy is the most wholesome content on the internet.

Her take on Grok: ""I love that lady."" https://t.co/NYIUXLwFUZ",en,Retweet,917,13715,2178,591,2385852,2026-04-17 18:42:47,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/amplify_video/2045271719405854720/vid/avc1/720x1280/PTgPjqfMB5GgO9gV.mp4?tag=21
'2045374796205039659',@Xil_llix @robotaxi This is harder than it looks,en,Reply,57,3325,215,333,83816,2026-04-18 01:32:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2045269093108830658',"RT @undefined: 🚨 TRUMP CALLS OUT GENOCIDE IN SOUTH AFRICA 

“In South Africa there’s a very horrible thing going on… it’s a genocide, it’s a horrible thing… they kill people if they’re white.”

Time for sanctions!   https://t.co/WKi9zbyZ49",en,Retweet,463,18111,4400,1328,913365,2026-04-17 18:32:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/2045268579377909760/vid/avc1/1280x720/JksgAi9KHwgJpXBh.mp4?tag=21
'2045362463260971461',https://t.co/eJ3Dvsx8FV,zxx,Tweet,15403,94078,16480,4126,32329588,2026-04-18 00:43:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/2045244344022499328/vid/avc1/720x720/d1IqqSoVKPThN81M.mp4?tag=21
'2045148293915664873',"RT @undefined: FSD is shockingly good, I am completely gobsmacked. @Tesla team, bravo, truly. My god. 

First drive in Amsterdam after 5 years on autopilot. https://t.co/3vVDWCi5VV",en,Retweet,81,4525,1109,211,779718,2026-04-17 10:32:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/HGHTh_lXEAAap8u.jpg
'2045361998318149945',@GuntherEagleman Yup,und,Reply,0,3359,159,440,92663,2026-04-18 00:41:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
